,FACS_Sorting,Age,Method,Multiplexed,Dataset,Anatomical_Site,Organ,10X_Chemistry,Donor_ID,Accession_ID,Organism,Sample_ID,Sex,Expected_Donors,Study,Technology,Age(PCW)
825,CD45+,11,5GEX,No,Cross_Organ,spleen,spleen,10x5'v1,F69,E-MTAB-11343,Homo sapiens,FCAImmP7964499,female,1,Suo_Dann_et_al_2022,10X_scRNA-seq,11
826,CD45-,11,5GEX,No,Cross_Organ,spleen,spleen,10x5'v1,F69,E-MTAB-11343,Homo sapiens,FCAImmP7964500,female,1,Suo_Dann_et_al_2022,10X_scRNA-seq,11
827,CD45-,11,5GEX,No,Cross_Organ,spleen,spleen,10x5'v1,F69,E-MTAB-11343,Homo sapiens,FCAImmP7964501,female,1,Suo_Dann_et_al_2022,10X_scRNA-seq,11
828,CD45-,12,3GEX,No,Cross_Organ,spleen,spleen,10x3'v2,F38,E-MTAB-11343,Homo sapiens,FCAImmP7528279,male,1,Suo_Dann_et_al_2022,10X_scRNA-seq,12
829,CD45-,12,3GEX,No,Cross_Organ,spleen,spleen,10x3'v2,F38,E-MTAB-11343,Homo sapiens,FCAImmP7528280,male,1,Suo_Dann_et_al_2022,10X_scRNA-seq,12
830,CD45+,12,3GEX,No,Cross_Organ,spleen,spleen,10x3'v2,F45,E-MTAB-11343,Homo sapiens,FCAImmP7579216,female,1,Suo_Dann_et_al_2022,10X_scRNA-seq,12
831,CD45+,12,3GEX,No,Cross_Organ,spleen,spleen,10x3'v2,F45,E-MTAB-11343,Homo sapiens,FCAImmP7579217,female,1,Suo_Dann_et_al_2022,10X_scRNA-seq,12
832,CD45+,12,5GEX,No,Cross_Organ,spleen,spleen,10x5'v1,F45,E-MTAB-11343,Homo sapiens,FCAImmP7579228,female,1,Suo_Dann_et_al_2022,10X_scRNA-seq,12
833,CD45-,12,5GEX,No,Cross_Organ,spleen,spleen,10x5'v1,F45,E-MTAB-11343,Homo sapiens,FCAImmP7579229,female,1,Suo_Dann_et_al_2022,10X_scRNA-seq,12
834,CD45+,14,3GEX,No,Cross_Organ,spleen,spleen,10x3'v2,F30,E-MTAB-11343,Homo sapiens,FCAImmP7277562,male,1,Suo_Dann_et_al_2022,10X_scRNA-seq,14
835,CD45+,14,5GEX,No,Cross_Organ,spleen,spleen,10x5'v1,F30,E-MTAB-11343,Homo sapiens,FCAImmP7277563,male,1,Suo_Dann_et_al_2022,10X_scRNA-seq,14
836,CD45+,14,5GEX,No,Cross_Organ,spleen,spleen,10x5'v1,F30,E-MTAB-11343,Homo sapiens,FCAImmP7292033,male,1,Suo_Dann_et_al_2022,10X_scRNA-seq,14
837,CD45+,14,5GEX,No,Cross_Organ,spleen,spleen,10x5'v1,F51,E-MTAB-11343,Homo sapiens,FCAImmP7803036,female,1,Suo_Dann_et_al_2022,10X_scRNA-seq,14
838,CD45+,14,5GEX,No,Cross_Organ,spleen,spleen,10x5'v1,F51,E-MTAB-11343,Homo sapiens,FCAImmP7803037,female,1,Suo_Dann_et_al_2022,10X_scRNA-seq,14
839,CD45+,14,5GEX,No,Cross_Organ,spleen,spleen,10x5'v1,F51,E-MTAB-11343,Homo sapiens,FCAImmP7803038,female,1,Suo_Dann_et_al_2022,10X_scRNA-seq,14
840,CD45-,14,5GEX,No,Cross_Organ,spleen,spleen,10x5'v1,F51,E-MTAB-11343,Homo sapiens,FCAImmP7803039,female,1,Suo_Dann_et_al_2022,10X_scRNA-seq,14
841,CD45-,14,5GEX,No,Cross_Organ,spleen,spleen,10x5'v1,F51,E-MTAB-11343,Homo sapiens,FCAImmP7803040,female,1,Suo_Dann_et_al_2022,10X_scRNA-seq,14
842,CD45-,14,5GEX,No,Cross_Organ,spleen,spleen,10x5'v1,F51,E-MTAB-11343,Homo sapiens,FCAImmP7803041,female,1,Suo_Dann_et_al_2022,10X_scRNA-seq,14
843,CD45+,15,5GEX,No,Cross_Organ,spleen,spleen,10x5'v1,F50,E-MTAB-11343,Homo sapiens,FCAImmP7803020,female,1,Suo_Dann_et_al_2022,10X_scRNA-seq,15
844,CD45+,15,5GEX,No,Cross_Organ,spleen,spleen,10x5'v1,F50,E-MTAB-11343,Homo sapiens,FCAImmP7803021,female,1,Suo_Dann_et_al_2022,10X_scRNA-seq,15
845,CD45-,15,5GEX,No,Cross_Organ,spleen,spleen,10x5'v1,F50,E-MTAB-11343,Homo sapiens,FCAImmP7803022,female,1,Suo_Dann_et_al_2022,10X_scRNA-seq,15
846,CD45-,15,5GEX,No,Cross_Organ,spleen,spleen,10x5'v1,F50,E-MTAB-11343,Homo sapiens,FCAImmP7803023,female,1,Suo_Dann_et_al_2022,10X_scRNA-seq,15
847,CD45+,16,3GEX,No,Cross_Organ,spleen,spleen,10x3'v2,F21,E-MTAB-11343,Homo sapiens,FCAImmP7179365,male,1,Suo_Dann_et_al_2022,10X_scRNA-seq,16
848,CD45-,16,3GEX,No,Cross_Organ,spleen,spleen,10x3'v2,F21,E-MTAB-11343,Homo sapiens,FCAImmP7179366,male,1,Suo_Dann_et_al_2022,10X_scRNA-seq,16
849,CD45+,17,3GEX,No,Cross_Organ,spleen,spleen,10x3'v2,F29,E-MTAB-11343,Homo sapiens,FCAImmP7277554,female,1,Suo_Dann_et_al_2022,10X_scRNA-seq,17
850,CD45-,17,3GEX,No,Cross_Organ,spleen,spleen,10x3'v2,F29,E-MTAB-11343,Homo sapiens,FCAImmP7277555,female,1,Suo_Dann_et_al_2022,10X_scRNA-seq,17
851,CD45-,17,5GEX,No,Cross_Organ,spleen,spleen,10x5'v1,F29,E-MTAB-11343,Homo sapiens,FCAImmP7292029,female,1,Suo_Dann_et_al_2022,10X_scRNA-seq,17
852,CD45-,7,3GEX,No,Cross_Organ,thymus,thymus,10x3'v2,F32,E-MTAB-11343,Homo sapiens,FCAImmP7316898,female,1,Suo_Dann_et_al_2022,10X_scRNA-seq,7
853,CD45+,7,3GEX,No,Cross_Organ,thymus,thymus,10x3'v2,F32,E-MTAB-11343,Homo sapiens,FCAImmP7316899,female,1,Suo_Dann_et_al_2022,10X_scRNA-seq,7
854,Total,9,3GEX,No,Cross_Organ,Whole,thymus,10x3'v2,F22,E-MTAB-11343,Homo sapiens,FCAImmP7198432,female,1,Suo_Dann_et_al_2022,10X_scRNA-seq,9
855,CD45-positive,11,3GEX,No,Cross_Organ,thymus,thymus,10x3'v2,F23,E-MTAB-8581,Homo sapiens,FCAImmP7198634,male,1,¬†JE Park¬†¬∑¬†2020,10X_scRNA-seq,11
856,CD45-negative,11,3GEX,No,Cross_Organ,thymus,thymus,10x3'v2,F23,E-MTAB-8581,Homo sapiens,FCAImmP7198635,male,1,¬†JE Park¬†¬∑¬†2020,10X_scRNA-seq,11
857,total,11,5GEX,No,Cross_Organ,thymus,thymus,10x5'v2,F64,E-MTAB-8581,Homo sapiens,FCAImmP7851890,male,1,¬†JE Park¬†¬∑¬†2020,10X_scRNA-seq,11
858,total,11,5GEX,No,Cross_Organ,thymus,thymus,10x5'v2,F64,E-MTAB-8581,Homo sapiens,FCAImmP7851891,male,1,¬†JE Park¬†¬∑¬†2020,10X_scRNA-seq,11
859,CD45-positive,12,3GEX,No,Cross_Organ,thymus,thymus,10x3'v2,F45,E-MTAB-8581,Homo sapiens,FCAImmP7579218,female,1,¬†JE Park¬†¬∑¬†2020,10X_scRNA-seq,12
860,CD45-negative,12,3GEX,No,Cross_Organ,thymus,thymus,10x3'v2,F45,E-MTAB-8581,Homo sapiens,FCAImmP7579219,female,1,¬†JE Park¬†¬∑¬†2020,10X_scRNA-seq,12
861,CD45-positive,12,5GEX,No,Cross_Organ,thymus,thymus,10x5'v2,F45,E-MTAB-8581,Homo sapiens,FCAImmP7579230,female,1,¬†JE Park¬†¬∑¬†2020,10X_scRNA-seq,12
862,CD45-negative,12,5GEX,No,Cross_Organ,thymus,thymus,10x5'v2,F45,E-MTAB-8581,Homo sapiens,FCAImmP7579231,female,1,¬†JE Park¬†¬∑¬†2020,10X_scRNA-seq,12
863,Total,12,5GEX,No,Cross_Organ,thymus,thymus,10x5'v2,F67,E-MTAB-8581,Homo sapiens,FCAImmP7851892,female,1,¬†JE Park¬†¬∑¬†2020,10X_scRNA-seq,12
864,Total,12,5GEX,No,Cross_Organ,thymus,thymus,10x5'v2,F67,E-MTAB-8581,Homo sapiens,FCAImmP7851893,female,1,¬†JE Park¬†¬∑¬†2020,10X_scRNA-seq,12
865,Total,12,5GEX,No,Cross_Organ,thymus,thymus,10x5'v2,F67,E-MTAB-8581,Homo sapiens,FCAImmP7851894,female,1,¬†JE Park¬†¬∑¬†2020,10X_scRNA-seq,12
866,Total,12,5GEX,No,Cross_Organ,thymus,thymus,10x5'v2,F67,E-MTAB-8581,Homo sapiens,FCAImmP7851895,female,1,¬†JE Park¬†¬∑¬†2020,10X_scRNA-seq,12
867,CD137-positive,12,5GEX,No,Cross_Organ,thymus,thymus,10x5'v2,F67,E-MTAB-8581,Homo sapiens,FCAImmP7851896,female,1,¬†JE Park¬†¬∑¬†2020,10X_scRNA-seq,12
868,MAIT,12,5GEX,No,Cross_Organ,thymus,thymus,10x5'v1,F67,E-MTAB-11343,Homo sapiens,FCAImmP7851897,female,1,Suo_Dann_et_al_2022,10X_scRNA-seq,12
869,CD45-positive,13,3GEX,No,Cross_Organ,thymus,thymus,10x3'v2,F38,E-MTAB-8581,Homo sapiens,FCAImmP7528283,male,1,¬†JE Park¬†¬∑¬†2020,10X_scRNA-seq,13
870,CD45-negative,13,3GEX,No,Cross_Organ,thymus,thymus,10x3'v2,F38,E-MTAB-8581,Homo sapiens,FCAImmP7528284,male,1,¬†JE Park¬†¬∑¬†2020,10X_scRNA-seq,13
871,CD45-negative,13,3GEX,No,Cross_Organ,thymus,thymus,10x3'v2,F38,E-MTAB-8581,Homo sapiens,FCAImmP7528285,male,1,¬†JE Park¬†¬∑¬†2020,10X_scRNA-seq,13
872,CD45-positive,13,5GEX,No,Cross_Organ,thymus,thymus,10x5'v2,F38,E-MTAB-8581,Homo sapiens,FCAImmP7528294,male,1,¬†JE Park¬†¬∑¬†2020,10X_scRNA-seq,13
873,CD45-positive,14,3GEX,No,Cross_Organ,thymus,thymus,10x3'v2,F30,E-MTAB-8581,Homo sapiens,FCAImmP7277564,male,1,¬†JE Park¬†¬∑¬†2020,10X_scRNA-seq,14
874,CD45-negative,14,3GEX,No,Cross_Organ,thymus,thymus,10x3'v2,F30,E-MTAB-8581,Homo sapiens,FCAImmP7277565,male,1,¬†JE Park¬†¬∑¬†2020,10X_scRNA-seq,14
875,CD45-positive,14,5GEX,No,Cross_Organ,thymus,thymus,10x5'v2,F30,E-MTAB-8581,Homo sapiens,FCAImmP7292034,male,1,¬†JE Park¬†¬∑¬†2020,10X_scRNA-seq,14
876,CD45-positive,16,3GEX,No,Cross_Organ,thymus,thymus,10x3'v2,F21,E-MTAB-8581,Homo sapiens,FCAImmP7179369,male,1,¬†JE Park¬†¬∑¬†2020,10X_scRNA-seq,16
877,CD45-negative,16,3GEX,No,Cross_Organ,thymus,thymus,10x3'v2,F21,E-MTAB-8581,Homo sapiens,FCAImmP7179370,male,1,¬†JE Park¬†¬∑¬†2020,10X_scRNA-seq,16
878,CD45-positive,16,3GEX,No,Cross_Organ,thymus,thymus,10x3'v2,F41,E-MTAB-8581,Homo sapiens,FCAImmP7555851,female,1,¬†JE Park¬†¬∑¬†2020,10X_scRNA-seq,16
879,CD45-negative,16,3GEX,No,Cross_Organ,thymus,thymus,10x3'v2,F41,E-MTAB-8581,Homo sapiens,FCAImmP7555852,female,1,¬†JE Park¬†¬∑¬†2020,10X_scRNA-seq,16
880,CD45-positive,16,5GEX,No,Cross_Organ,thymus,thymus,10x5'v2,F41,E-MTAB-8581,Homo sapiens,FCAImmP7555860,female,1,¬†JE Park¬†¬∑¬†2020,10X_scRNA-seq,16
881,CD45-negative,16,5GEX,No,Cross_Organ,thymus,thymus,10x5'v2,F41,E-MTAB-8581,Homo sapiens,FCAImmP7555861,female,1,¬†JE Park¬†¬∑¬†2020,10X_scRNA-seq,16
882,EPCAM-positive,17,5GEX,No,Cross_Organ,thymus,thymus,10x5'v2,F83,E-MTAB-8581,Homo sapiens,F83_TH_EPCAM,female,1,¬†JE Park¬†¬∑¬†2020,10X_scRNA-seq,17
883,CD45-positive,17,3GEX,No,Cross_Organ,thymus,thymus,10x3'v2,F29,E-MTAB-8581,Homo sapiens,FCAImmP7277556,female,1,¬†JE Park¬†¬∑¬†2020,10X_scRNA-seq,17
884,CD45-negative,17,3GEX,No,Cross_Organ,thymus,thymus,10x3'v2,F29,E-MTAB-8581,Homo sapiens,FCAImmP7277557,female,1,¬†JE Park¬†¬∑¬†2020,10X_scRNA-seq,17
885,CD45-positive,17,5GEX,No,Cross_Organ,thymus,thymus,10x5'v2,F29,E-MTAB-8581,Homo sapiens,FCAImmP7292030,female,1,¬†JE Park¬†¬∑¬†2020,10X_scRNA-seq,17
886,CD45+,7,5GEX,No,Cross_Organ,yolk sac,yolk sac,10x5'v1,F61,E-MTAB-11343,Homo sapiens,FCAImmP7862088,male,1,Suo_Dann_et_al_2022,10X_scRNA-seq,7
887,CD45+,7,5GEX,No,Cross_Organ,yolk sac,yolk sac,10x5'v1,F61,E-MTAB-11343,Homo sapiens,FCAImmP7862089,male,1,Suo_Dann_et_al_2022,10X_scRNA-seq,7
888,CD45+,7,5GEX,No,Cross_Organ,yolk sac,yolk sac,10x5'v1,F61,E-MTAB-11343,Homo sapiens,FCAImmP7862090,male,1,Suo_Dann_et_al_2022,10X_scRNA-seq,7
889,CD45-,7,5GEX,No,Cross_Organ,yolk sac,yolk sac,10x5'v1,F61,E-MTAB-11343,Homo sapiens,FCAImmP7862091,male,1,Suo_Dann_et_al_2022,10X_scRNA-seq,7
890,CD45-,7,5GEX,No,Cross_Organ,yolk sac,yolk sac,10x5'v1,F61,E-MTAB-11343,Homo sapiens,FCAImmP7862092,male,1,Suo_Dann_et_al_2022,10X_scRNA-seq,7
891,CD45-,7,5GEX,No,Cross_Organ,yolk sac,yolk sac,10x5'v1,F61,E-MTAB-11343,Homo sapiens,FCAImmP7862093,male,1,Suo_Dann_et_al_2022,10X_scRNA-seq,7
892,unsorted,9,3GEX,No,Cross_Organ,yolk sac,yolk sac,10x3'v2,F22,E-MTAB-11343,Homo sapiens,FCAImmP7198435,female,1,Suo_Dann_et_al_2022,10X_scRNA-seq,9
893,Live/dead sorting,4 weeks gestation,3GEX,No,Cross_Organ,yolk sac,yolk sac,10x3'v2,F1,E-MTAB-7407,Homo sapiens,FCAImmP7504909,female,1,Popescue_et_al_2019,10X_scRNA-seq,2_4
894,Live/dead sorting,4 weeks gestation,3GEX,No,Cross_Organ,yolk sac,yolk sac,10x3'v2,F1,E-MTAB-7407,Homo sapiens,FCAImmP7504910,female,1,Popescue_et_al_2019,10X_scRNA-seq,2_4
895,Live/dead sorting,4 weeks gestation,3GEX,No,Cross_Organ,yolk sac,yolk sac,10x3'v2,F1,E-MTAB-7407,Homo sapiens,FCAImmP7504911,female,1,Popescue_et_al_2019,10X_scRNA-seq,2_4
896,Live/dead sorting,4 weeks gestation,3GEX,No,Cross_Organ,yolk sac,yolk sac,10x3'v2,F1,E-MTAB-7407,Homo sapiens,FCAImmP7504912,female,1,Popescue_et_al_2019,10X_scRNA-seq,2_4
897,Live/dead sorting,4 weeks gestation,3GEX,No,Cross_Organ,yolk sac,yolk sac,10x3'v2,F1,E-MTAB-7407,Homo sapiens,FCAImmP7504913,female,1,Popescue_et_al_2019,10X_scRNA-seq,2_4
898,Live/dead sorting,7 weeks gestation,3GEX,No,Cross_Organ,yolk sac,yolk sac,10x3'v2,F2,E-MTAB-7407,Homo sapiens,FCAImmP7316900,female,1,Popescue_et_al_2019,10X_scRNA-seq,5_7
899,Live/dead sorting,7 weeks gestation,3GEX,No,Cross_Organ,yolk sac,yolk sac,10x3'v2,F3,E-MTAB-7407,Homo sapiens,FCAImmP7462244,female,1,Popescue_et_al_2019,10X_scRNA-seq,5_7
900,Total,Carnegie stage 17,5GEX,No,Cross_Organ,yolk sac,yolk sac,10x5'v2,F158,E-MAT-11673,Homo sapiens,WS_wEMB12142156,female,1,Whole_Embryo,10X_scRNA-seq,5_6
901,Total,Carnegie stage 17,5GEX,No,Cross_Organ,yolk sac,yolk sac,10x5'v2,F158,E-MAT-11673,Homo sapiens,WS_wEMB12142157,female,1,Whole_Embryo,10X_scRNA-seq,5_6
902,Total,Carnegie stage 17,5GEX,No,Cross_Organ,yolk sac,yolk sac,10x5'v2,F158,E-MAT-11673,Homo sapiens,WS_wEMB12142158,female,1,Whole_Embryo,10X_scRNA-seq,5_6
903,Total,Carnegie stage 17,5GEX,No,Cross_Organ,yolk sac,yolk sac,10x5'v2,F158,E-MAT-11673,Homo sapiens,WS_wEMB12142159,female,1,Whole_Embryo,10X_scRNA-seq,5_6
904,CD45+,carnegie stage 18,5GEX,No,Cross_Organ,vitelline blood vessel,yolk sac,10x5'v2,F79,E-MTAB-10552,Homo sapiens,FCAImmP8096686,male,1,Goh_et_al_2023,10X_scRNA-seq,6_8
905,CD45-,carnegie stage 18,5GEX,No,Cross_Organ,vitelline blood vessel,yolk sac,10x5'v2,F79,E-MTAB-10552,Homo sapiens,FCAImmP8096687,male,1,Goh_et_al_2023,10X_scRNA-seq,6_8
906,CD45+,carnegie stage 18,5GEX,No,Cross_Organ,membrane,yolk sac,10x5'v2,F79,E-MTAB-10552,Homo sapiens,FCAImmP8096688,male,1,Goh_et_al_2023,10X_scRNA-seq,6_8
907,CD45-,carnegie stage 18,5GEX,No,Cross_Organ,membrane,yolk sac,10x5'v2,F79,E-MTAB-10552,Homo sapiens,FCAImmP8096689,male,1,Goh_et_al_2023,10X_scRNA-seq,6_8
908,CD45-,carnegie stage 18,5GEX,No,Cross_Organ,membrane,yolk sac,10x5'v2,F79,E-MTAB-10552,Homo sapiens,FCAImmP8096690,male,1,Goh_et_al_2023,10X_scRNA-seq,6_8
909,CD45-,carnegie stage 18,5GEX,No,Cross_Organ,membrane,yolk sac,10x5'v2,F79,E-MTAB-10552,Homo sapiens,FCAImmP8096691,male,1,Goh_et_al_2023,10X_scRNA-seq,6_8
910,CD45+,carnegie stage 18,5GEX,No,Cross_Organ,membrane,yolk sac,10x5'v2,F80,E-MTAB-10552,Homo sapiens,FCAImmP8096692,male,1,Goh_et_al_2023,10X_scRNA-seq,6_8
911,CD45+,carnegie stage 18,5GEX,No,Cross_Organ,membrane,yolk sac,10x5'v2,F80,E-MTAB-10552,Homo sapiens,FCAImmP8096693,male,1,Goh_et_al_2023,10X_scRNA-seq,6_8
912,CD45-,carnegie stage 18,5GEX,No,Cross_Organ,membrane,yolk sac,10x5'v2,F80,E-MTAB-10552,Homo sapiens,FCAImmP8096694,male,1,Goh_et_al_2023,10X_scRNA-seq,6_8
913,CD45-,carnegie stage 18,5GEX,No,Cross_Organ,membrane,yolk sac,10x5'v2,F80,E-MTAB-10552,Homo sapiens,FCAImmP8096695,male,1,Goh_et_al_2023,10X_scRNA-seq,6_8
914,CD45-,carnegie stage 18,5GEX,No,Cross_Organ,membrane,yolk sac,10x5'v2,F80,E-MTAB-10552,Homo sapiens,FCAImmP8096696,male,1,Goh_et_al_2023,10X_scRNA-seq,6_8
915,CD45-,carnegie stage 18,5GEX,No,Cross_Organ,vitelline blood vessel,yolk sac,10x5'v2,F79,E-MTAB-10552,Homo sapiens,FCAImmP8102304,male,1,Goh_et_al_2023,10X_scRNA-seq,6_8
916,Total ,Carnegie stage 17,5GEX,No,Cross_Organ,yolk sac stalk,yolk sac stalk,10x5'v2,F158,E-MAT-11673,Homo sapiens,WS_wEMB12142160,female,1,Whole_Embryo,10X_scRNA-seq,5_6
917,Total ,Carnegie stage 17,5GEX,No,Cross_Organ,yolk sac stalk,yolk sac stalk,10x5'v2,F158,E-MAT-11673,Homo sapiens,WS_wEMB12142161,female,1,Whole_Embryo,10X_scRNA-seq,5_6
918,Total ,6.7,10X_multiome,No,Cross_Organ,cerebral,Meninges,10x_multiome,BRC¬†2432.00,Sanger,Homo sapiens,HCA_BRA_F13168988,Unknown,1,Sanger,10X_multiome,6.7
919,Total ,8.4,10X_multiome,No,Cross_Organ,cerebral,Meninges,10x_multiome,BRC¬†2433.00,Sanger,Homo sapiens,HCA_BRA_F13168989,Unknown,1,Sanger,10X_multiome,8.4
920,Total ,"6.7,8.4",10X_multiome,Yes,Cross_Organ,cerebral,Meninges,10x_multiome,multiplexed,Sanger,Homo sapiens,HCA_BRA_F13168990,Unknown,2,Sanger,10X_multiome,"6.7,8.4"
921,Total ,"6.7,8.4",10X_multiome,Yes,Cross_Organ,falcine,Meninges,10x_multiome,multiplexed,Sanger,Homo sapiens,HCA_BRA_F13168991,Unknown,2,Sanger,10X_multiome,"6.7,8.4"
922,Total ,"6.7,8.4",10X_multiome,Yes,Cross_Organ,skullbase,Meninges,10x_multiome,multiplexed,Sanger,Homo sapiens,HCA_BRA_F13168992,Unknown,2,Sanger,10X_multiome,"6.7,8.4"
923,Total ,"6.7,8.4",10X_multiome,Yes,Cross_Organ,skullbase,Meninges,10x_multiome,multiplexed,Sanger,Homo sapiens,HCA_BRA_F13168993,Unknown,2,Sanger,10X_multiome,"6.7,8.4"
924,Total ,"9.2,9.9,12.5",10X_multiome,Yes,Cross_Organ,multiplexed,Meninges,10x_multiome,multiplexed,Sanger,Homo sapiens,HCA_BRA_F13774551,Unknown,3,Sanger,10X_multiome,"9.2,9.9,12.5"
925,Total ,"9.2,9.9,12.5",10X_multiome,Yes,Cross_Organ,multiplexed,Meninges,10x_multiome,multiplexed,Sanger,Homo sapiens,HCA_BRA_F13774552,Unknown,3,Sanger,10X_multiome,"9.2,9.9,12.5"
926,Total ,"9.2,9.9,12.5",10X_multiome,Yes,Cross_Organ,multiplexed,Meninges,10x_multiome,multiplexed,Sanger,Homo sapiens,HCA_BRA_F13774553,Unknown,3,Sanger,10X_multiome,"9.2,9.9,12.5"
927,Total ,"9.2,9.9,12.5",10X_multiome,Yes,Cross_Organ,sb-ant,Meninges,10x_multiome,multiplexed,Sanger,Homo sapiens,HCA_BRA_F13774554,Unknown,3,Sanger,10X_multiome,"9.2,9.9,12.5"
928,Total ,"9.2,9.9,12.5",10X_multiome,Yes,Cross_Organ,sb-post,Meninges,10x_multiome,multiplexed,Sanger,Homo sapiens,HCA_BRA_F13774555,Unknown,3,Sanger,10X_multiome,"9.2,9.9,12.5"
929,Total ,"9.2,9.9,12.5",10X_multiome,Yes,Cross_Organ,sagittal,Meninges,10x_multiome,multiplexed,Sanger,Homo sapiens,HCA_BRA_F13774556,Unknown,3,Sanger,10X_multiome,"9.2,9.9,12.5"
